term,estimate_base,std_error_base,statistic_base,p_value_base,conf_low_base,conf_high_base,estimate_exp,std_error_exp,statistic_exp,p_value_exp,conf_low_exp,conf_high_exp
ethnicityUnknown,0.026550063274882976,0.01777945862462377,1.4932998712408656,0.13535870928247468,-0.008297035293999652,0.061397161843765605,1.0269056562349677,0.01777945862462377,1.4932998712408656,0.13535870928247468,0.9917372901047182,1.063321140920314
year_month2021_11,0.03482571577876843,0.02564380979912933,1.3580554547690824,0.17444608841871367,-0.01543522785392036,0.08508665941145722,1.0354392323527384,0.02564380979912933,1.3580554547690824,0.17444608841871367,0.9846832847357533,1.0888114183668132
year_month2021_12,0.0502050438707713,0.020438101462008196,2.4564436165509806,0.01403198197589545,0.010147101092859823,0.09026298664868278,1.051486675171655,0.020438101462008196,2.4564436165509806,0.01403198197589545,1.0101987574962275,1.0944620747741025
year_month2022_01,0.08519528838844384,0.0185917715226727,4.582419070960937,4.596276118321385e-6,0.04875608579520795,0.12163449098167972,1.0889297012616803,0.0185917715226727,4.582419070960937,4.596276118321385e-6,1.049964218316759,1.1293412419242304
year_month2022_02,0.16384235865915567,0.024105467811144508,6.796896037977226,1.068971770772575e-11,0.11659650991882287,0.21108820739948847,1.1780285944472995,0.024105467811144508,6.796896037977226,1.068971770772575e-11,1.123665950144,1.2350212882731175
year_month2022_03,0.3212048997665864,0.036415262798371234,8.82061188312921,1.138359403099584e-18,0.24983229619421754,0.39257750333895525,1.3787880653050237,0.036415262798371234,8.82061188312921,1.138359403099584e-18,1.2838100987939614,1.4807926272066745
year_month2022_04,0.2322849580183799,0.03345475266483474,6.943257370500346,3.83160426501484e-12,0.16671484768360842,0.29785506835315134,1.261479146214197,0.03345475266483474,6.943257370500346,3.83160426501484e-12,1.1814173333829459,1.346966555651071
year_month2022_05,0.1990858025611066,0.026094286854947867,7.6294785777353775,2.357050933448966e-14,0.14794194012315184,0.2502296649990614,1.2202866651292297,0.026094286854947867,7.6294785777353775,2.357050933448966e-14,1.159445577141299,1.2843203462500623
year_month2022_06,0.2371683478644999,0.025190263245740346,9.415080166127478,4.727215272508782e-21,0.18779633914176577,0.286540356587234,1.267654506742125,0.025190263245740346,9.415080166127478,4.727215272508782e-21,1.206587755626791,1.3318119141933877
year_month2022_07,0.2746176042254696,0.023975700382560642,11.453997165614396,2.245470113849714e-30,0.22762609497152755,0.3216091134794116,1.3160273353440994,0.023975700382560642,11.453997165614396,2.245470113849714e-30,1.255615756605518,1.3793455030024906
year_month2022_08,0.3118032137653458,0.025917185958849072,12.030751110881496,2.4492235928118576e-33,0.2610064627053745,0.36259996482531714,1.3658858790417971,0.025917185958849072,12.030751110881496,2.4492235928118576e-33,1.298236055523712,1.4370608693448874
year_month2022_09,0.37236815967202186,0.031303649243372984,11.895359444421727,1.2511319007312575e-32,0.31101413457033633,0.4337221847737074,1.4511671441783587,0.031303649243372984,11.895359444421727,1.2511319007312575e-32,1.3648085120317361,1.542990142410399
year_month2022_10,0.33713373330060137,0.03756896004058513,8.973730785637967,2.86637316349597e-19,0.26349992468443006,0.41076754191677267,1.4009264017231946,0.03756896004058513,8.973730785637967,2.86637316349597e-19,1.3014771969201433,1.5079747748861398
year_month2022_11,0.4172157428000068,0.03842638890821253,10.857531885095739,1.836456383190068e-27,0.3419014044839808,0.49253008111603275,1.5177299169182188,0.03842638890821253,10.857531885095739,1.836456383190068e-27,1.4076215055033852,1.6364513412892323
anxiety,-0.7393744955003831,0.01662823715161924,-44.464995823588175,0,-0.7719652414439477,-0.7067837495568186,0.4774124457782987,0.01662823715161924,-44.464995823588175,0,0.46210402937336303,0.4932279939066792
cancer,-0.1799828913078814,0.022082693650434342,-8.150404753921011,3.6270822003480627e-16,-0.22326417554436404,-0.13670160707139875,0.8352845019144005,0.022082693650434342,-8.150404753921011,3.6270822003480627e-16,0.7999035064357245,0.8722304547047902
cardiovascular_disease,-0.41664291789564195,0.010594337256809255,-39.3269449325728,0,-0.43740743735905896,-0.39587839843222494,0.6592562865411292,0.010594337256809255,-39.3269449325728,0,0.6457082921266106,0.6730885395827925
cerebrovascular_disease_stroke_tia,-0.014825752268988192,0.021356557353824968,-0.6942014119299473,0.4875559072866703,-0.056683835516249156,0.027032330978272776,0.985283608079318,0.021356557353824968,-0.6942014119299473,0.4875559072866703,0.9448927636785971,1.0274010191065541
ckd,-0.19729086341098398,0.01844626584770185,-10.69543641189383,1.0691514996770937e-26,-0.2334448801217308,-0.16113684670023715,0.8209518137376063,0.01844626584770185,-10.69543641189383,1.0691514996770937e-26,0.7918012385253248,0.851175582567
copd,6.398309098126817e-5,0.02100726448495711,0.003045760242942874,0.9975698386835441,-0.04110949871324203,0.041237464895204565,1.000063985137943,0.02100726448495711,0.003045760242942874,0.9975698386835441,0.9597240356470877,1.0420995382236664
dementia,0.14475594696344846,0.02598919537334865,5.569851043249015,2.54957211224724e-8,0.09381806004451011,0.19569383388238681,1.1557574697256712,0.02598919537334865,5.569851043249015,2.54957211224724e-8,1.0983598921871394,1.2161545030261316
diabetes,-0.084716806819682,0.01373252454375992,-6.169062836896763,6.869592619743832e-10,-0.11163206034226378,-0.05780155329710022,0.9187724376515126,0.01373252454375992,-6.169062836896763,6.869592619743832e-10,0.8943732723635592,0.9438372302397716
immunocompromised,-0.2650698609892566,0.012455314091995977,-21.281668132287052,1.6786279428432885e-100,-0.28948182802570294,-0.2406578939528103,0.7671523540813797,0.012455314091995977,-21.281668132287052,1.6786279428432885e-100,0.7486513972612304,0.7861105135522063
pad,-0.26892770877454614,0.027466530666806536,-9.791105838479515,1.2294381133619626e-22,-0.32276111966175186,-0.2150942978873404,0.7641984984973347,0.027466530666806536,-9.791105838479515,1.2294381133619626e-22,0.7241468181451298,0.8064653886092731
smoking,0.04661112038439533,0.012005563888508748,3.882459900863936,1.0340507221732682e-4,0.02308064754882354,0.07014159321996712,1.0477144950377455,0.012005563888508748,3.882459900863936,1.0340507221732682e-4,1.0233490668131913,1.072660051892714
depression,-0.4200992637442472,0.012282290188591276,-34.203658869293555,2.1332931070663562e-256,-0.4441721101615558,-0.39602641732693866,0.6569816021245058,0.012282290188591276,-34.203658869293555,2.1332931070663562e-256,0.6413550276102785,0.6729889171343032
flu_vaccinated,-0.3304846964059195,0.013151014571596417,-25.129977204929943,2.3396952768727505e-139,-0.3562602113264099,-0.3047091814854291,0.7185753581171533,0.013151014571596417,-25.129977204929943,2.3396952768727505e-139,0.700290373038048,0.7373377746907009
inpatient_count_sqrt,-9.655631360237045e-5,0.006841849128157788,-0.014112604910416793,0.9887401441931972,-0.013506334192448401,0.01331322156524366,0.9999034483478084,0.006841849128157788,-0.014112604910416793,0.9887401441931972,0.9865844670820596,1.013402237088615
outpatient_count_sqrt,-0.06247668381854787,0.001639847305968664,-38.09908617171076,1.326603e-317,-0.06569072547839148,-0.059262642158704255,0.9394349665942621,0.001639847305968664,-38.09908617171076,1.326603e-317,0.9364204304922515,0.9424592071277592
blood_panel_count_sqrt,0.056890006918529384,8.883887228458729e-4,64.03729072143936,0,0.05514879701747994,0.05863121681957883,1.058539371984525,8.883887228458729e-4,64.03729072143936,0,1.056697836464581,1.0603841167975654
"ns(age_covid, df = 5)1",-0.056131875100442714,0.023766500495217904,-2.361806489421406,0.018186132286229353,-0.10271336010962315,-0.009550390091262274,0.9454144510434722,0.023766500495217904,-2.361806489421406,0.018186132286229353,0.9023855961223132,0.9904950700483914
"ns(age_covid, df = 5)2",-0.04845681704355535,0.029434756917903142,-1.6462448519179853,0.09971335843170498,-0.1061478804963367,0.009234246409225995,0.95269847875448,0.029434756917903142,-1.6462448519179853,0.09971335843170498,0.8992916505466618,1.0092770136021691
"ns(age_covid, df = 5)3",0.20272468736251242,0.027343288397895408,7.414056583556936,1.224936169407537e-13,0.14913282688374552,0.25631654784127933,1.2247352367393307,0.027343288397895408,7.414056583556936,1.224936169407537e-13,1.160827168024609,1.2921616942024787
"ns(age_covid, df = 5)4",0.3107023126220709,0.053004230859550916,5.861839849074707,4.5776642627885425e-9,0.2068159291091046,0.4145886961350371,1.3643830011277724,0.053004230859550916,5.861839849074707,4.5776642627885425e-9,1.2297561886288926,1.5137480022295622
"ns(age_covid, df = 5)5",0.41214220075691876,0.03998967917200055,10.30621423553423,6.605220615027384e-25,0.33376386982648615,0.4905205316873514,1.5100491511943592,0.03998967917200055,10.30621423553423,6.605220615027384e-25,1.3962134165304776,1.633166113450701
