term,estimate_base,std_error_base,statistic_base,p_value_base,conf_low_base,conf_high_base,estimate_exp,std_error_exp,statistic_exp,p_value_exp,conf_low_exp,conf_high_exp
ethnicityUnknown,0.026532874460916574,0.017779510836673486,1.4923287094146414,0.13561299399549934,-0.008314326441703053,0.0613800753635362,1.0268880050963831,0.017779510836673486,1.4923287094146414,0.13561299399549934,0.9917201419770079,1.0633029726598786
year_month2021_11,0.03480115312053289,0.02564377448581661,1.3570994839227417,0.17474960243874824,-0.015459721299334796,0.08506202754040057,1.0354137995251007,0.02564377448581661,1.3570994839227417,0.17474960243874824,0.9846591667448357,1.088784599234655
year_month2021_12,0.050139642432848255,0.020437875463053676,2.453270767966445,0.014156373483230338,0.010082142604748177,0.09019714226094833,1.05141790867988,0.020437875463053676,2.453270767966445,0.014156373483230338,1.010133138643522,1.0943900129613495
year_month2022_01,0.08515299753294757,0.01859164506760699,4.5801755155767925,4.64585885813003e-6,0.04871404278708614,0.121591952278809,1.0888836504668093,0.01859164506760699,4.5801755155767925,4.64585885813003e-6,1.0499200755905538,1.1292932022344808
year_month2022_02,0.1638159196386567,0.024105383048774343,6.795823128269519,1.0769584044734586e-11,0.11657023702951666,0.21106160224779671,1.1779974489368725,0.024105383048774343,6.795823128269519,1.0769584044734586e-11,1.1236364285806848,1.2349884307814918
year_month2022_03,0.3211320542859111,0.03641517212689547,8.818633430232499,1.1586507820872902e-18,0.24975962842636912,0.392504480145453,1.378687630483813,0.03641517212689547,8.818633430232499,1.1586507820872902e-18,1.2837168105693053,1.4806844989481047
year_month2022_04,0.23226749132835936,0.033454716961488794,6.942742680971797,3.845595263931784e-12,0.16669745097086008,0.29783753168585864,1.261457112541411,0.033454716961488794,6.942742680971797,3.845595263931784e-12,1.1813967807837353,1.3469429345538484
year_month2022_05,0.19905195292603234,0.026094222620946236,7.628200150567055,2.380537752446895e-14,0.14790821638440735,0.2501956894676573,1.220245359570022,0.026094222620946236,7.628200150567055,2.380537752446895e-14,1.159406476960873,1.2842767115250662
year_month2022_06,0.23710201526648522,0.025190081608843114,9.412514772609917,4.844059319607875e-21,0.18773036254552794,0.2864736679874425,1.2675704227140945,0.025190081608843114,9.412514772609917,4.844059319607875e-21,1.2065081516996394,1.3317231004831085
year_month2022_07,0.2745431372765902,0.023975494420396856,11.450989600574243,2.324762248795476e-30,0.22755203170107136,0.321534242852109,1.3159293384526045,0.023975494420396856,11.450989600574243,2.324762248795476e-30,1.2555227650398197,1.3792422344053543
year_month2022_08,0.3117413758791447,0.025917006668325842,12.02844834161098,2.518494576388887e-33,0.26094497622214163,0.36253777553614774,1.3658014181577134,0.025917006668325842,12.02844834161098,2.518494576388887e-33,1.298156234008249,1.436971502329794
year_month2022_09,0.3723117170215316,0.0313035355215927,11.893599582855957,1.277783880918452e-32,0.31095791481043966,0.43366551923262353,1.4510852387699378,0.0313035355215927,11.893599582855957,1.277783880918452e-32,1.3647317849816931,1.5429027105163033
year_month2022_10,0.3370945107353361,0.03756889493675559,8.972702319373763,2.893272184669769e-19,0.263460829720326,0.4107281917503462,1.4008714548735564,0.03756889493675559,8.972702319373763,2.893272184669769e-19,1.301426316710434,1.5079154369952668
year_month2022_11,0.41716259124107047,0.038426310319665986,10.856170883197525,1.864023545913213e-27,0.34184840695576535,0.4924767755263756,1.5176492493509128,0.038426310319665986,10.856170883197525,1.864023545913213e-27,1.4075469070197157,1.636364111610475
anxiety,-0.7393742286413216,0.016628257258651583,-44.464926007602486,0,-0.7719650139939455,-0.7067834432886978,0.47741257318015295,0.016628257258651583,-44.464926007602486,0,0.46210413447893756,0.49322814496671313
cancer,-0.17992052483367812,0.022082699769240488,-8.14757827230408,3.7128456790814707e-16,-0.22320182106280043,-0.13663922860455582,0.835336597288227,0.022082699769240488,-8.14757827230408,3.7128456790814707e-16,0.7999533855592466,0.8722848648002799
cardiovascular_disease,-0.41661191702976463,0.010594316005733078,-39.324097639179016,0,-0.4373763948418377,-0.39584743921769155,0.6592767243736407,0.010594316005733078,-39.324097639179016,0,0.6457283368485066,0.6731093781978613
cerebrovascular_disease_stroke_tia,-0.01472277520107519,0.021356757245978852,-0.689373158645012,0.49058847011623546,-0.056581250229758566,0.027135699827608183,0.98538507492063,0.021356757245978852,-0.689373158645012,0.49058847011623546,0.9449897007455353,1.0275072258568456
ckd,-0.19721222397323823,0.018446504728932528,-10.691034798799556,1.1211304997727958e-26,-0.23336670888259375,-0.1610577390638827,0.8210163754651707,0.018446504728932528,-10.691034798799556,1.1211304997727958e-26,0.7918631370286003,0.8512429197188659
copd,9.167716899929539e-5,0.021007095014581968,0.004364105029070329,0.9965179590284041,-0.04108147247939228,0.04126482681739086,1.0000916813714793,0.021007095014581968,0.004364105029070329,0.9965179590284041,0.9597509334742627,1.0421280524602419
dementia,0.14477827810331848,0.025990115386306103,5.570513095128486,2.53990224636985e-8,0.09383858799211821,0.19571796821451876,1.155783279395562,0.025990115386306103,5.570513095128486,2.53990224636985e-8,1.0983824394928852,1.2161838544570185
diabetes,-0.08468490505032218,0.013732612331001691,-6.166700334148663,6.972972267139057e-10,-0.11160033063273612,-0.05776947946790824,0.9188017485854456,0.013732612331001691,-6.166700334148663,6.972972267139057e-10,0.8944016510179215,0.9438675031993616
immunocompromised,-0.2650272414345062,0.012455310885297315,-21.278251813638278,1.8054966808760721e-100,-0.2894392021859386,-0.24061528068307375,0.7671850504698843,0.012455310885297315,-21.278251813638278,1.8054966808760721e-100,0.7486833098358747,0.7861440130053186
pad,-0.2688742171665662,0.027466477496657267,-9.789177268883089,1.2531135517974912e-22,-0.32270752384219425,-0.2150409104909381,0.7642393777971751,0.027466477496657267,-9.789177268883089,1.2531135517974912e-22,0.7241856304274071,0.8065084448459795
smoking,0.04653561936099956,0.012005595304123496,3.8761609218175312,1.0611751624213388e-4,0.023005084951954313,0.0700661537700448,1.0476353945072667,0.012005595304123496,3.8761609218175312,1.0611751624213388e-4,1.0232717428216367,1.0725791340606823
depression,-0.42006014279689424,0.012282242621138254,-34.20060617219474,2.3682817656328795e-256,-0.44413289598370803,-0.39598738961008045,0.6570073043699193,0.012282242621138254,-34.20060617219474,2.3682817656328795e-256,0.6413801783135237,0.6730151828677523
flu_vaccinated,-0.33051549552441795,0.013150967928967345,-25.132408299498533,2.2008154679287033e-139,-0.35629091902703525,-0.30474007202180065,0.7185532269703603,0.013150967928967345,-25.132408299498533,2.2008154679287033e-139,0.7002688690610924,0.7373149982831433
inpatient_count_sqrt,-1.792378008713473e-4,0.0068421494643790305,-0.026196124741863454,0.9791009068312655,-0.013589604327894265,0.013231128726151571,0.9998207782612636,0.0068421494643790305,-0.026196124741863454,0.9791009068312655,0.9865023174802087,1.0133190474365144
outpatient_count_sqrt,-0.06248075370118288,0.001639821401142989,-38.10216994218549,1.179449e-317,-0.06569474458850115,-0.059266762813864615,0.9394311432119852,0.001639821401142989,-38.10216994218549,1.179449e-317,0.9364166669229956,0.9424553235863653
blood_panel_count_sqrt,0.05689470329933088,8.884149591145565e-4,64.04068584801328,0,0.05515344197613972,0.05863596462252203,1.0585443433001829,8.884149591145565e-4,64.04068584801328,0,1.0567027447937467,1.0603891513043473
"ns(age_covid, df = 5)1",-0.06319981412089748,0.023394773891967324,-2.7014500936295587,0.006903784041807676,-0.10905272837561136,-0.01734689986618359,0.9387558782670969,0.023394773891967324,-2.7014500936295587,0.006903784041807676,0.8966831356065191,0.9828026913709489
"ns(age_covid, df = 5)2",-0.03160474623600619,0.028887084740578516,-1.0940787732591823,0.2739204311960069,-0.08822239194589664,0.025012899473884256,0.9688894636139164,0.028887084740578516,-1.0940787732591823,0.2739204311960069,0.9155572415242285,1.025328346635354
"ns(age_covid, df = 5)3",0.19977045535901286,0.027346851154421196,7.305062445067492,2.771380050609177e-13,0.14617161200576972,0.253369298712256,1.2211224238783942,0.027346851154421196,7.305062445067492,2.771380050609177e-13,1.1573947938507791,1.2883589783028648
"ns(age_covid, df = 5)4",0.320927008861977,0.05214975856501083,6.153950041051554,7.557650052317256e-10,0.2187153602720966,0.4231386574518574,1.3784049658746804,0.05214975856501083,6.153950041051554,7.557650052317256e-10,1.2444769986748396,1.5267459759972761
"ns(age_covid, df = 5)5",0.4157887782519622,0.04012992914440412,10.361064350644174,3.7279040537908875e-25,0.3371355624267859,0.4944419940771385,1.5155657146204806,0.04012992914440412,10.361064350644174,3.7279040537908875e-25,1.400928964196702,1.6395830866771763
