CodeSystem,ConceptCode,ConceptName
ICD10CM,E11.52,Type 2 diabetes mellitus with diabetic peripheral angiopathy with gangrene
ICD10CM,E11.59,Type 2 diabetes mellitus with other circulatory complications
ICD10CM,E13.51,Other specified diabetes mellitus with diabetic peripheral angiopathy without gangrene
ICD10CM,E13.52,Other specified diabetes mellitus with diabetic peripheral angiopathy with gangrene
ICD10CM,E13.59,Other specified diabetes mellitus with other circulatory complications
ICD10CM,I70.201,"Unspecified atherosclerosis of native arteries of extremities, right leg"
ICD10CM,I70.202,"Unspecified atherosclerosis of native arteries of extremities, left leg"
ICD10CM,I70.203,"Unspecified atherosclerosis of native arteries of extremities, bilateral legs"
ICD10CM,I70.208,"Unspecified atherosclerosis of native arteries of extremities, other extremity"
ICD10CM,I70.209,"Unspecified atherosclerosis of native arteries of extremities, unspecified extremity"
ICD10CM,I70.211,"Atherosclerosis of native arteries of extremities with intermittent claudication, right leg"
ICD10CM,I70.212,"Atherosclerosis of native arteries of extremities with intermittent claudication, left leg"
ICD10CM,I70.213,"Atherosclerosis of native arteries of extremities with intermittent claudication, bilateral legs"
ICD10CM,I70.218,"Atherosclerosis of native arteries of extremities with intermittent claudication, other extremity"
ICD10CM,I70.219,"Atherosclerosis of native arteries of extremities with intermittent claudication, unspecified extremity"
ICD10CM,I70.221,"Atherosclerosis of native arteries of extremities with rest pain, right leg"
ICD10CM,I70.222,"Atherosclerosis of native arteries of extremities with rest pain, left leg"
ICD10CM,I70.223,"Atherosclerosis of native arteries of extremities with rest pain, bilateral legs"
ICD10CM,I70.228,"Atherosclerosis of native arteries of extremities with rest pain, other extremity"
ICD10CM,I70.229,"Atherosclerosis of native arteries of extremities with rest pain, unspecified extremity"
ICD10CM,I70.231,Atherosclerosis of native arteries of right leg with ulceration of thigh
ICD10CM,I70.232,Atherosclerosis of native arteries of right leg with ulceration of calf
ICD10CM,I70.233,Atherosclerosis of native arteries of right leg with ulceration of ankle
ICD10CM,I70.234,Atherosclerosis of native arteries of right leg with ulceration of heel and midfoot
ICD10CM,I70.235,Atherosclerosis of native arteries of right leg with ulceration of other part of foot
ICD10CM,I70.238,Atherosclerosis of native arteries of right leg with ulceration of other part of lower leg
ICD10CM,I70.239,Atherosclerosis of native arteries of right leg with ulceration of unspecified site
ICD10CM,I70.241,Atherosclerosis of native arteries of left leg with ulceration of thigh
ICD10CM,I70.242,Atherosclerosis of native arteries of left leg with ulceration of calf
ICD10CM,I70.243,Atherosclerosis of native arteries of left leg with ulceration of ankle
ICD10CM,I70.244,Atherosclerosis of native arteries of left leg with ulceration of heel and midfoot
ICD10CM,I70.245,Atherosclerosis of native arteries of left leg with ulceration of other part of foot
ICD10CM,I70.248,Atherosclerosis of native arteries of left leg with ulceration of other part of lower leg
ICD10CM,I70.249,Atherosclerosis of native arteries of left leg with ulceration of unspecified site
ICD10CM,I70.261,"Atherosclerosis of native arteries of extremities with gangrene, right leg"
ICD10CM,I70.262,"Atherosclerosis of native arteries of extremities with gangrene, left leg"
ICD10CM,I70.263,"Atherosclerosis of native arteries of extremities with gangrene, bilateral legs"
ICD10CM,I70.268,"Atherosclerosis of native arteries of extremities with gangrene, other extremity"
ICD10CM,I70.269,"Atherosclerosis of native arteries of extremities with gangrene, unspecified extremity"
ICD10CM,I70.291,"Other atherosclerosis of native arteries of extremities, right leg"
ICD10CM,I70.292,"Other atherosclerosis of native arteries of extremities, left leg"
ICD10CM,I70.293,"Other atherosclerosis of native arteries of extremities, bilateral legs"
ICD10CM,I70.298,"Other atherosclerosis of native arteries of extremities, other extremity"
ICD10CM,I70.299,"Other atherosclerosis of native arteries of extremities, unspecified extremity"
ICD10CM,I70.301,"Unspecified atherosclerosis of unspecified type of bypass graft(s) of the extremities, right leg"
ICD10CM,I70.302,"Unspecified atherosclerosis of unspecified type of bypass graft(s) of the extremities, left leg"
ICD10CM,I70.303,"Unspecified atherosclerosis of unspecified type of bypass graft(s) of the extremities, bilateral legs"
ICD10CM,I70.308,"Unspecified atherosclerosis of unspecified type of bypass graft(s) of the extremities, other extremity"
ICD10CM,I70.309,"Unspecified atherosclerosis of unspecified type of bypass graft(s) of the extremities, unspecified extremity"
ICD10CM,I70.311,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, right leg"
ICD10CM,I70.312,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, left leg"
ICD10CM,I70.313,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, bilateral legs"
ICD10CM,I70.318,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, other extremity"
ICD10CM,I70.319,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, unspecified extremity"
ICD10CM,I70.321,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, right leg"
ICD10CM,I70.322,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, left leg"
ICD10CM,I70.323,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, bilateral legs"
ICD10CM,I70.328,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, other extremity"
ICD10CM,I70.329,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, unspecified extremity"
ICD10CM,I70.331,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of thigh
ICD10CM,I70.332,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of calf
ICD10CM,I70.333,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of ankle
ICD10CM,I70.334,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of heel and midfoot
ICD10CM,I70.335,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of other part of foot
ICD10CM,I70.338,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of other part of lower leg
ICD10CM,I70.339,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of unspecified site
ICD10CM,I70.341,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of thigh
ICD10CM,I70.342,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of calf
ICD10CM,I70.343,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of ankle
ICD10CM,I70.344,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of heel and midfoot
ICD10CM,I70.345,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of other part of foot
ICD10CM,I70.348,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of other part of lower leg
ICD10CM,I70.349,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of unspecified site
ICD10CM,I70.40,Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities
ICD10CM,I70.401,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, right leg"
ICD10CM,I70.402,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, left leg"
ICD10CM,I70.403,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, bilateral legs"
ICD10CM,I70.408,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, other extremity"
ICD10CM,I70.409,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, unspecified extremity"
ICD10CM,I70.41,Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication
ICD10CM,I70.411,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, right leg"
ICD10CM,I70.412,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, left leg"
ICD10CM,I70.413,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, bilateral legs"
ICD10CM,I70.418,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, other extremity"
ICD10CM,I70.419,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, unspecified extremity"
ICD10CM,I70.42,Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain
ICD10CM,I70.421,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, right leg"
ICD10CM,I70.422,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, left leg"
ICD10CM,I70.423,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, bilateral legs"
ICD10CM,I70.428,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, other extremity"
ICD10CM,I70.429,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, unspecified extremity"
ICD10CM,I70.43,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration
ICD10CM,I70.431,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of thigh
ICD10CM,I70.432,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of calf
ICD10CM,I70.433,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of ankle
ICD10CM,I70.434,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of heel and midfoot
ICD10CM,I70.435,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of other part of foot
ICD10CM,I70.438,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of other part of lower leg
ICD10CM,I70.439,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of unspecified site
ICD10CM,I70.44,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration
ICD10CM,I70.441,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of thigh
ICD10CM,I70.442,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of calf
ICD10CM,I70.443,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of ankle
ICD10CM,I70.444,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of heel and midfoot
ICD10CM,I70.445,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of other part of foot
ICD10CM,I70.448,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of other part of lower leg
ICD10CM,I70.449,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of unspecified site
ICD10CM,I70.45,Atherosclerosis of autologous vein bypass graft(s) of other extremity with ulceration
ICD10CM,I70.46,Atherosclerosis of autologous vein bypass graft(s) of the extremities with gangrene
ICD10CM,I70.461,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with gangrene, right leg"
ICD10CM,I70.462,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with gangrene, left leg"
ICD10CM,I70.463,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with gangrene, bilateral legs"
ICD10CM,I70.468,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with gangrene, other extremity"
ICD10CM,I70.469,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with gangrene, unspecified extremity"
ICD10CM,I70.49,Other atherosclerosis of autologous vein bypass graft(s) of the extremities
ICD10CM,I70.491,"Other atherosclerosis of autologous vein bypass graft(s) of the extremities, right leg"
ICD10CM,I70.492,"Other atherosclerosis of autologous vein bypass graft(s) of the extremities, left leg"
ICD10CM,I70.493,"Other atherosclerosis of autologous vein bypass graft(s) of the extremities, bilateral legs"
ICD10CM,I70.498,"Other atherosclerosis of autologous vein bypass graft(s) of the extremities, other extremity"
ICD10CM,I70.499,"Other atherosclerosis of autologous vein bypass graft(s) of the extremities, unspecified extremity"
ICD10CM,I70.50,Unspecified atherosclerosis of nonautologous biological bypass graft(s) of the extremities
ICD10CM,I70.501,"Unspecified atherosclerosis of nonautologous biological bypass graft(s) of the extremities, right leg"
ICD10CM,I70.502,"Unspecified atherosclerosis of nonautologous biological bypass graft(s) of the extremities, left leg"
ICD10CM,I70.503,"Unspecified atherosclerosis of nonautologous biological bypass graft(s) of the extremities, bilateral legs"
ICD10CM,I70.508,"Unspecified atherosclerosis of nonautologous biological bypass graft(s) of the extremities, other extremity"
ICD10CM,I70.509,"Unspecified atherosclerosis of nonautologous biological bypass graft(s) of the extremities, unspecified extremity"
ICD10CM,I70.51,Atherosclerosis of nonautologous biological bypass graft(s) of the extremities intermittent claudication
ICD10CM,I70.511,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with intermittent claudication, right leg"
ICD10CM,I70.512,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with intermittent claudication, left leg"
ICD10CM,I70.513,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with intermittent claudication, bilateral legs"
ICD10CM,I70.518,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with intermittent claudication, other extremity"
ICD10CM,I70.519,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with intermittent claudication, unspecified extremity"
ICD10CM,I70.52,Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with rest pain
ICD10CM,I70.521,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with rest pain, right leg"
ICD10CM,I70.522,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with rest pain, left leg"
ICD10CM,I70.523,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with rest pain, bilateral legs"
ICD10CM,I70.528,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with rest pain, other extremity"
ICD10CM,I70.529,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with rest pain, unspecified extremity"
ICD10CM,I70.53,Atherosclerosis of nonautologous biological bypass graft(s) of the right leg with ulceration
ICD10CM,I70.531,Atherosclerosis of nonautologous biological bypass graft(s) of the right leg with ulceration of thigh
ICD10CM,I70.532,Atherosclerosis of nonautologous biological bypass graft(s) of the right leg with ulceration of calf
ICD10CM,I70.533,Atherosclerosis of nonautologous biological bypass graft(s) of the right leg with ulceration of ankle
ICD10CM,I70.534,Atherosclerosis of nonautologous biological bypass graft(s) of the right leg with ulceration of heel and midfoot
ICD10CM,I70.535,Atherosclerosis of nonautologous biological bypass graft(s) of the right leg with ulceration of other part of foot
ICD10CM,I70.538,Atherosclerosis of nonautologous biological bypass graft(s) of the right leg with ulceration of other part of lower leg
ICD10CM,I70.539,Atherosclerosis of nonautologous biological bypass graft(s) of the right leg with ulceration of unspecified site
ICD10CM,I70.54,Atherosclerosis of nonautologous biological bypass graft(s) of the left leg with ulceration
ICD10CM,I70.541,Atherosclerosis of nonautologous biological bypass graft(s) of the left leg with ulceration of thigh
ICD10CM,I70.542,Atherosclerosis of nonautologous biological bypass graft(s) of the left leg with ulceration of calf
ICD10CM,I70.543,Atherosclerosis of nonautologous biological bypass graft(s) of the left leg with ulceration of ankle
ICD10CM,I70.544,Atherosclerosis of nonautologous biological bypass graft(s) of the left leg with ulceration of heel and midfoot
ICD10CM,I70.545,Atherosclerosis of nonautologous biological bypass graft(s) of the left leg with ulceration of other part of foot
ICD10CM,I70.548,Atherosclerosis of nonautologous biological bypass graft(s) of the left leg with ulceration of other part of lower leg
ICD10CM,I70.549,Atherosclerosis of nonautologous biological bypass graft(s) of the left leg with ulceration of unspecified site
ICD10CM,I70.55,Atherosclerosis of nonautologous biological bypass graft(s) of other extremity with ulceration
ICD10CM,I70.56,Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with gangrene
ICD10CM,I70.561,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with gangrene, right leg"
ICD10CM,I70.562,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with gangrene, left leg"
ICD10CM,I70.563,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with gangrene, bilateral legs"
ICD10CM,I70.568,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with gangrene, other extremity"
ICD10CM,I70.569,"Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with gangrene, unspecified extremity"
ICD10CM,I70.59,Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities
ICD10CM,I70.591,"Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, right leg"
ICD10CM,I70.592,"Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, left leg"
ICD10CM,I70.593,"Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, bilateral legs"
ICD10CM,I70.598,"Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, other extremity"
ICD10CM,I70.599,"Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, unspecified extremity"
ICD10CM,I70.60,Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities
ICD10CM,I70.601,"Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, right leg"
ICD10CM,I70.602,"Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, left leg"
ICD10CM,I70.603,"Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, bilateral legs"
ICD10CM,I70.608,"Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, other extremity"
ICD10CM,I70.609,"Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, unspecified extremity"
ICD10CM,I70.61,Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication
ICD10CM,I70.611,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, right leg"
ICD10CM,I70.612,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, left leg"
ICD10CM,I70.613,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, bilateral legs"
ICD10CM,I70.618,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, other extremity"
ICD10CM,I70.619,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, unspecified extremity"
ICD10CM,I70.62,Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain
ICD10CM,I70.621,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, right leg"
ICD10CM,I70.622,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, left leg"
ICD10CM,I70.623,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, bilateral legs"
ICD10CM,I70.628,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, other extremity"
ICD10CM,I70.629,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, unspecified extremity"
ICD10CM,I70.63,Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration
ICD10CM,I70.631,Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of thigh
ICD10CM,I70.632,Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of calf
ICD10CM,I70.633,Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of ankle
ICD10CM,I70.634,Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of heel and midfoot
ICD10CM,I70.635,Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of other part of foot
ICD10CM,I70.638,Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of other part of lower leg
ICD10CM,I70.639,Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of unspecified site
ICD10CM,I70.64,Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration
ICD10CM,I70.641,Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of thigh
ICD10CM,I70.642,Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of calf
ICD10CM,I70.643,Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of ankle
ICD10CM,I70.644,Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of heel and midfoot
ICD10CM,I70.645,Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of other part of foot
ICD10CM,I70.648,Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of other part of lower leg
ICD10CM,I70.649,Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of unspecified site
ICD10CM,I70.65,Atherosclerosis of nonbiological bypass graft(s) of other extremity with ulceration
ICD10CM,I70.66,Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene
ICD10CM,I70.661,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, right leg"
ICD10CM,I70.662,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, left leg"
ICD10CM,I70.663,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, bilateral legs"
ICD10CM,I70.668,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, other extremity"
ICD10CM,I70.669,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, unspecified extremity"
ICD10CM,I70.69,Other atherosclerosis of nonbiological bypass graft(s) of the extremities
ICD10CM,I70.691,"Other atherosclerosis of nonbiological bypass graft(s) of the extremities, right leg"
ICD10CM,I70.692,"Other atherosclerosis of nonbiological bypass graft(s) of the extremities, left leg"
ICD10CM,I70.693,"Other atherosclerosis of nonbiological bypass graft(s) of the extremities, bilateral legs"
ICD10CM,I70.698,"Other atherosclerosis of nonbiological bypass graft(s) of the extremities, other extremity"
ICD10CM,I70.699,"Other atherosclerosis of nonbiological bypass graft(s) of the extremities, unspecified extremity"
ICD10CM,I70.70,Unspecified atherosclerosis of other type of bypass graft(s) of the extremities
ICD10CM,I70.701,"Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, right leg"
ICD10CM,I70.702,"Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, left leg"
ICD10CM,I70.703,"Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, bilateral legs"
ICD10CM,I70.708,"Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, other extremity"
ICD10CM,I70.709,"Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, unspecified extremity"
ICD10CM,I70.71,Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication
ICD10CM,I70.711,"Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, right leg"
ICD10CM,I70.712,"Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, left leg"
ICD10CM,I70.713,"Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, bilateral legs"
ICD10CM,I70.718,"Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, other extremity"
ICD10CM,I70.719,"Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, unspecified extremity"
ICD10CM,I70.72,Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain
ICD10CM,I70.721,"Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, right leg"
ICD10CM,I70.722,"Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, left leg"
ICD10CM,I70.723,"Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, bilateral legs"
ICD10CM,I70.728,"Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, other extremity"
ICD10CM,I70.729,"Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, unspecified extremity"
ICD10CM,I70.73,Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration
ICD10CM,I70.731,Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of thigh
ICD10CM,I70.732,Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of calf
ICD10CM,I70.733,Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of ankle
ICD10CM,I70.734,Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of heel and midfoot
ICD10CM,I70.735,Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of other part of foot
ICD10CM,I70.738,Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of other part of lower leg
ICD10CM,I70.739,Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of unspecified site
ICD10CM,I70.74,Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration
ICD10CM,I70.741,Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of thigh
ICD10CM,I70.742,Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of calf
ICD10CM,I70.743,Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of ankle
ICD10CM,I70.744,Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of heel and midfoot
ICD10CM,I70.745,Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of other part of foot
ICD10CM,I70.748,Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of other part of lower leg
ICD10CM,I70.749,Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of unspecified site
ICD10CM,I70.75,Atherosclerosis of other type of bypass graft(s) of other extremity with ulceration
ICD10CM,I70.76,Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene
ICD10CM,I70.761,"Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene, right leg"
ICD10CM,I70.762,"Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene, left leg"
ICD10CM,I70.763,"Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene, bilateral legs"
